seqnames	start	end	width	strand	Conc	Conc_TG	Conc_WT	Fold	p.value	FDR
4	132772025	132772425	401	*	6.07237336519885	5.32851438853832	6.56074444598863	-1.08336687678506	0.000304345514026529	0.00182056587961964
14	60488789	60489189	401	*	5.66784185811392	6.19235235603284	4.83533997097415	1.1745421469404	0.000306840682624238	0.00183374531642516
8	23746941	23747341	401	*	5.05086881544806	5.65247030327367	3.99976849465385	1.3577817368332	0.000308827311827082	0.0018419370294189
3	96484605	96485005	401	*	5.77043446302547	4.98424163340302	6.27645511087184	-1.12733945771345	0.000308868806329592	0.0018419370294189
X	169108416	169108816	401	*	4.40694362023136	3.02284274584331	5.10014891342906	-1.5426501237222	0.000309091168445712	0.0018419370294189
16	32882602	32883002	401	*	5.15130505838638	5.73884661428185	4.14354011401762	1.3245403193845	0.00030966665038929	0.00184361728065889
4	120808717	120809117	401	*	5.07058322860474	5.66323746629283	4.04725886235352	1.33459622814858	0.000313210179767047	0.00186294804840608
5	136947596	136947996	401	*	5.87933158931777	6.37319241719684	5.12249277403623	1.10522689003254	0.000314453710405303	0.00186857498113123
5	105387383	105387783	401	*	4.56947070322031	3.31150412032876	5.23109911425137	-1.47611857840497	0.000316857801908505	0.001881081147247
4	142939139	142939539	401	*	7.35624501534722	6.94359891508732	7.67673636580533	-0.700028023217545	0.000317258432406934	0.0018816810330009
10	80177248	80177648	401	*	4.5900525874065	3.39138386029316	5.23559090176306	-1.46030603389864	0.000319426254895499	0.00189275123301758
12	84331857	84332257	401	*	7.06069160970383	6.57673818996317	7.42244247872696	-0.789944316686197	0.00031993412091862	0.00189397381101777
1	161704269	161704669	401	*	5.50516565227525	6.05328994563743	4.61035180172689	1.22997151802029	0.000322598611535542	0.00190794903865794
17	25097011	25097411	401	*	4.8065563983205	3.71144040987672	5.42187994533436	-1.38832854607996	0.000323353336253739	0.00191061364535253
9	13800974	13801374	401	*	5.07268845740823	4.09619028273941	5.64973116164653	-1.30026912848322	0.000324286508324364	0.00191432665299373
10	39775008	39775408	401	*	5.36421591694974	5.94886609815439	4.3651524700321	1.31954745169934	0.000324925335961828	0.00191629674664436
17	24633465	24633865	401	*	6.03844656843922	6.5178905610262	5.31534518474616	1.07039412757123	0.000326655334755746	0.0019246924555355
8	95565121	95565521	401	*	5.10205780954127	5.68863922438054	4.09719013861775	1.31927920531684	0.000329403355387313	0.00193906511264078
10	81028308	81028708	401	*	6.06355635240661	6.54118331662958	5.34462810150428	1.0682648877401	0.000331312521558793	0.00194847747931721
11	101872633	101873033	401	*	4.72578156056602	3.55192676157501	5.36433231715229	-1.42401479968334	0.000331883026884944	0.00195000682120144
2	65068698	65069098	401	*	5.04195191939864	5.63935048881129	4.00398728318672	1.34356641242217	0.000332861791655628	0.0019539298255972
4	9646967	9647367	401	*	5.1716059622324	4.21884957133545	5.74047042927636	-1.27431844050645	0.000342463882757009	0.0020084179716123
7	29082589	29082989	401	*	5.07067869705412	4.09619028273941	5.64703609053286	-1.29714677253738	0.000345145923841409	0.00201892343542086
2	158147768	158148168	401	*	4.47778522865376	3.1893566821903	5.14735927851277	-1.49056688343661	0.000345153636989839	0.00201892343542086
8	106362858	106363258	401	*	5.9807760384286	6.46818523731431	5.23917428963207	1.09068339836939	0.000345219514351537	0.00201892343542086
9	118939644	118940044	401	*	4.34287019894907	3.01818777073814	5.02162986654206	-1.52310112585237	0.000348049326531329	0.0020335793673891
11	120842773	120843173	401	*	5.73425850687124	4.92557494449446	6.2493627934092	-1.15727363703712	0.000349573138123893	0.00204058446148343
12	102435641	102436041	401	*	7.02088522156761	6.5378553612632	7.38212192987064	-0.79083456353296	0.000350063411869238	0.0020415490157388
2	154489999	154490399	401	*	5.00108892946023	3.96696426085385	5.59724927651791	-1.32709068049312	0.000351764608561379	0.00204956726008722
2	118363742	118364142	401	*	5.46501220885825	4.6031502714593	6.00082434892152	-1.20231525048135	0.000352668632129266	0.00205293019314543
11	121163467	121163867	401	*	4.61837103855366	3.35569143981652	5.28124266648281	-1.46856059081429	0.000354689662578421	0.00206278312097691
9	50708024	50708424	401	*	4.34203727688264	3.01818777073814	5.02058913523573	-1.52134927285778	0.000357021977565398	0.00207442649499377
7	97068776	97069176	401	*	4.56321662117963	3.36524563982718	5.20856054735674	-1.447767143355	0.000362800147789263	0.0021060515048654
17	25992538	25992938	401	*	4.56990209863407	5.23998275526027	3.27950357482734	1.50241128238461	0.000363909445506735	0.00211054037601828
7	75049088	75049488	401	*	5.29901642607785	4.40606027281274	5.84645682376608	-1.23008520007884	0.000365636730612208	0.00211860175735727
15	76078062	76078462	401	*	4.85588954260588	3.79758069703324	5.45977612959288	-1.35500769987283	0.000366538107103512	0.00212186714351812
16	10951851	10952251	401	*	5.0552231382558	5.64283065723776	4.04725886235352	1.31663570870952	0.000370855715637729	0.00214488466843515
5	88912763	88913163	401	*	5.42316579385613	5.97502842532481	4.51813913188449	1.23821775995739	0.000373711311092711	0.00215941190889909
2	159871957	159872357	401	*	4.78777849392818	3.69054056400749	5.40374981409979	-1.37798935315905	0.000374198982683936	0.00216024247264504
11	107869508	107869908	401	*	4.11819257908728	2.63388707061429	4.83415573278396	-1.58987631960557	0.000374763028836155	0.00216151201480247
2	72810697	72811097	401	*	5.32765825390122	5.90329481452068	4.35527972846222	1.29101679529654	0.000377796912965158	0.00217701138562767
15	72962351	72962751	401	*	5.32527969619584	5.88539606411287	4.39734943940279	1.25491097733614	0.000380891444032475	0.00219133747636386
11	16901030	16901430	401	*	4.68837206791866	5.32757405460269	3.5122276378966	1.43084325137026	0.000380980819008015	0.00219133747636386
14	31155772	31156172	401	*	5.00068304420547	4.00131454244099	5.58543498407314	-1.30687813122588	0.000384022848442628	0.00220681382531395
5	143743811	143744211	401	*	4.73118340402567	5.36286301505956	3.58120588978917	1.41286151621234	0.000386390629889237	0.0022183908101776
14	25508959	25509359	401	*	6.06530722254873	5.37036638877546	6.53234181341362	-1.03229619932573	0.000387475244327987	0.00222075037273846
12	11315734	11316134	401	*	5.25334117327779	5.83125812878956	4.27427368607883	1.29553309325153	0.00038750874200308	0.00222075037273846
4	107746962	107747362	401	*	5.35170688268185	5.90719977479989	4.4366673658209	1.24397968082245	0.000388885594763956	0.00222660931696664
11	4110202	4110602	401	*	5.02107673914902	5.61583182905539	3.9912937259604	1.32764837325903	0.000389601412523472	0.00222867620406187
10	115198159	115198559	401	*	4.86191875610935	5.47388730858828	3.77772811060695	1.36912977592847	0.000392127335343159	0.00224108443429516
8	18896135	18896535	401	*	5.48965339170637	6.02944526291185	4.61725292657207	1.20845081117166	0.000392539206619345	0.00224139886979646
10	70073702	70074102	401	*	4.28776082004259	2.92681731300048	4.97542391790863	-1.53132758605378	0.000396122416369656	0.00225980462962562
8	26087431	26087831	401	*	4.64492691295604	5.29140022090834	3.44289603675367	1.44553217517414	0.000404210371119684	0.00230287472787738
X	150127730	150128130	401	*	4.75603108468365	3.57808386115297	5.39574489920476	-1.41264710150324	0.000404405480791077	0.00230287472787738
3	95800986	95801386	401	*	7.14716110676348	6.6835793536634	7.49745056643804	-0.765464571312086	0.000405207670785719	0.00230535269946114
7	101312642	101313042	401	*	5.21548225213483	5.77968785171204	4.27601908970704	1.2582923698856	0.000407715801699669	0.00231752303210463
4	131802394	131802794	401	*	5.46833852735114	6.01153341257889	4.58684193173539	1.21594471128886	0.000408310393800241	0.00231880432500842
11	61575063	61575463	401	*	6.04477320650091	5.36853893289132	6.50336876368465	-1.02048868189549	0.000410602822516181	0.0023297166469956
8	84996832	84997232	401	*	5.1878029930678	5.7558525693947	4.23738370825643	1.26809635300618	0.000412152540474961	0.00233639901328812
1	80187593	80187993	401	*	5.43491560884611	4.56346796922551	5.97434930242264	-1.19513692524655	0.000419680584108571	0.00237692853812979
7	45045036	45045436	401	*	5.83812087991464	6.33526273303625	5.07344450690232	1.10888375847793	0.000420873340545202	0.00238153644321118
8	4662905	4663305	401	*	4.94473628226181	5.54870248743692	3.88617541791797	1.34387434695692	0.000422423369190155	0.00238815587928295
18	39125916	39126316	401	*	5.54615652167013	6.07159154824696	4.71128370970652	1.169394068567	0.000423377160770528	0.00239139563561123
4	43025556	43025956	401	*	4.68631333523773	5.32324263732835	3.51813913188449	1.42048147318467	0.000430348133936415	0.00242782286871084
2	164753398	164753798	401	*	7.48068765979652	7.07069386609671	7.79958104576405	-0.688859105070678	0.000430599375217939	0.00242782286871084
7	118542328	118542728	401	*	4.94585769495343	3.9445792388774	5.53124609606506	-1.31164360628682	0.000432637664947848	0.00243712750989904
14	67310084	67310484	401	*	5.75589547588143	4.97994164930453	6.25771430828979	-1.10881188167463	0.000438528682076715	0.00246809915064861
12	3287372	3287772	401	*	5.04050987801468	4.02423131828197	5.63085800224342	-1.33129089200836	0.00044109544144066	0.00248032271055397
4	32363509	32363909	401	*	4.32202405403489	3.01818777073814	4.99553733317467	-1.4984079984237	0.000443274490595173	0.00249034622131331
10	79815628	79816028	401	*	4.84132580344493	3.80732102196416	5.4374474219086	-1.33339272970965	0.000447844090502394	0.00251377009155097
7	25380156	25380556	401	*	5.24179057747671	5.80137722917701	4.31534518474616	1.24602609434939	0.000448898222424651	0.00251743726343682
10	62859613	62860013	401	*	5.30025426479423	5.85192841061091	4.39574489920476	1.22741410304961	0.000449843522174329	0.00252048810238801
2	151947229	151947629	401	*	5.24044069549957	5.7989382700542	4.31704162860525	1.244367176202	0.000450534756295762	0.00252211123377334
4	129635906	129636306	401	*	5.76841168500845	6.26895852718078	4.99553733317467	1.11355138221789	0.000450992989244205	0.00252242828623584
10	80165659	80166059	401	*	4.92808677567931	5.52528664401376	3.89073926115033	1.33072857430917	0.000453231028348601	0.00253269047069178
12	87194096	87194496	401	*	7.41747972496219	7.02173729723601	7.7277056813179	-0.672395461263618	0.000453960045917961	0.00253450937636508
11	72233756	72234156	401	*	5.0478712341034	4.03946749190545	5.635624139081	-1.29703641425456	0.000455134720880126	0.00253709444513114
8	120582433	120582833	401	*	4.7202601452756	3.61182411989255	5.33962944572518	-1.37029203645662	0.000455565226921352	0.00253709444513114
11	104441115	104441515	401	*	5.36647846319009	4.46331696589888	5.91766105706417	-1.21542387204203	0.000455634856568687	0.00253709444513114
14	6226196	6226596	401	*	6.76287681023465	6.24028150459312	7.14568963794409	-0.837407749185893	0.000456415322831208	0.00253918923180054
9	40241832	40242232	401	*	5.99132178628513	5.30521471210439	6.45439101259047	-1.02503189127081	0.000460878019940034	0.00256174764888792
12	112559660	112560060	401	*	4.57331768678554	3.4078408422369	5.2094741823338	-1.4113927101781	0.000461449313765103	0.00256265529598463
15	96970701	96971101	401	*	4.22869966187103	2.86701221260758	4.91654252598019	-1.52908306535102	0.000462968374067843	0.00256882010381636
14	79663737	79664137	401	*	5.4006427137091	5.94421252070986	4.51813913188449	1.21179512731897	0.000466455547969583	0.00258588463971487
2	29956152	29956552	401	*	6.02864872878806	6.50896491891822	5.30353801738871	1.06960095256867	0.000470919033186467	0.00260832667323122
14	73762385	73762785	401	*	6.97008504194648	6.4963909901427	7.32609544574329	-0.777595604103929	0.000483632359396849	0.00267638312719966
9	108539120	108539520	401	*	6.365151579652	5.77473172524328	6.78291003382122	-0.920256430251155	0.000486207594869589	0.00268826576001399
1	118316184	118316584	401	*	5.69397439405161	4.92681731300048	6.1921494882445	-1.10605509111741	0.000491317237640405	0.0027141280295685
15	76211396	76211796	401	*	6.01474208011827	6.49161712877374	5.29753568085266	1.05964630315731	0.000494194092222637	0.00272667318112764
19	11943476	11943876	401	*	4.9649508607719	3.98185290653645	5.54423505404021	-1.29282779580012	0.000494456416701859	0.00272667318112764
15	102012581	102012981	401	*	6.2726259601482	5.62090509795831	6.71991885103095	-0.979776530647286	0.000500051608407115	0.0027551089056185
11	109316366	109316766	401	*	6.59070502778887	6.03774362763009	6.98947179267102	-0.872750904362778	0.000502052324469149	0.00276370784398836
10	58282497	58282897	401	*	5.30287530690797	5.85258226168882	4.40374981409979	1.22340728472775	0.000507794046319094	0.00279286725475502
19	60934406	60934806	401	*	4.36125885468472	3.1041145047084	5.02266984762683	-1.46681627082645	0.000514152134256955	0.00282536269052313
12	105976271	105976671	401	*	5.85885354892143	6.34318883250152	5.1244316826949	1.07399068082472	0.000517862390272446	0.00284326370043814
X	56355743	56356143	401	*	4.60006511413298	3.44921441431038	5.23199859125402	-1.39184415349004	0.000522540109677342	0.00286644054924313
17	56920328	56920728	401	*	5.29203728471044	5.84011522837691	4.39734943940279	1.21681046189288	0.000528439725152445	0.00289627392118893
11	119017197	119017597	401	*	4.88833854951284	3.86959868124176	5.47949396696695	-1.30730565026626	0.000533423574334168	0.00292104051472791
1	93682490	93682890	401	*	5.67522912927087	6.19070072351811	4.86562570288559	1.14627376123437	0.000535630976233843	0.00293057331160694
2	121244106	121244506	401	*	5.3539551095213	5.89849164657318	4.46885057158132	1.20482435233728	0.000538516784627327	0.00294379801935965
3	75463974	75464374	401	*	5.32935055580894	5.87784020974172	4.43354291690222	1.21717218885588	0.000539503592576865	0.00294662788258721
12	78908417	78908817	401	*	5.39034976661021	5.94323194761521	4.4825205703757	1.23086241744781	0.000542800334172229	0.00296098118965723
11	54041985	54042385	401	*	5.17286341165112	4.15924826746029	5.76233588932588	-1.28954833788724	0.000543321492545351	0.00296098118965723
18	6055528	6055928	401	*	5.09373205120215	4.14736507264485	5.66036446079879	-1.25443885199761	0.000543545822587931	0.00296098118965723
5	146167727	146168127	401	*	4.96420090903072	5.56999949830768	3.8998238626519	1.34710385465144	0.000544029826107225	0.0029610496861174
14	31923639	31924039	401	*	5.50810428707284	6.0297909458782	4.68281066945123	1.15439668628324	0.000548118309489802	0.00298071956874931
11	72331960	72332360	401	*	6.07440691575145	5.3852570675238	6.53884597960553	-1.01683898991737	0.000551559242586467	0.00299669352178822
15	79271543	79271943	401	*	5.0032688352817	4.0074290375883	5.58684193173539	-1.30310954361979	0.000552229031521078	0.00299669352178822
13	3683834	3684234	401	*	4.78268279444456	5.41334286793952	3.63620517603294	1.38846854494106	0.000552487039998529	0.00299669352178822
14	59438330	59438730	401	*	4.95447599747103	5.5428840601451	3.94408966091188	1.30093070753269	0.000554900619331631	0.00300718791201206
18	38318823	38319223	401	*	4.50653955181049	5.15988008300702	3.27950357482734	1.44184081694385	0.00055905616944627	0.00302709637956209
7	29515219	29515619	401	*	4.99241469994791	5.57491758228586	3.99976849465385	1.29183785396912	0.000559717291360783	0.0030280657252688
18	75502090	75502490	401	*	4.96555545376685	3.98424163340302	5.54423505404021	-1.27604186138921	0.00056580575968884	0.00305837003150224
2	152673159	152673559	401	*	5.50580774476116	6.04095860857267	4.64568666464262	1.18732718544085	0.000566695966096405	0.00306054803357826
2	93595684	93596084	401	*	4.55688911142232	3.37837394458896	5.19676399969086	-1.4150391213855	0.00057470919370949	0.00309667764829012
18	74575364	74575764	401	*	4.91026114418566	5.51640678353085	3.84477904342142	1.3444261134278	0.000574892141774443	0.00309667764829012
16	20514903	20515303	401	*	4.93557236476107	3.9645467310568	5.5107459718559	-1.27326582306682	0.000575022869059179	0.00309667764829012
13	118523611	118524011	401	*	7.16825688837325	6.33451503355121	7.6932511680575	-1.15770903410685	0.000575357875426615	0.00309667764829012
17	22181560	22181960	401	*	4.75440815189737	5.37182472535284	3.65242120753528	1.36183457856574	0.000580945572519933	0.00312407460701858
5	121756896	121757296	401	*	7.39398798467116	6.96636025808578	7.72341781197495	-0.709930149739552	0.000584470764683508	0.00314034291956982
19	18690317	18690717	401	*	5.48311661071751	6.01783929599712	4.62412119701601	1.18683258527663	0.000585030478082445	0.00314066361780841
9	20789438	20789838	401	*	5.51236385583632	6.05907765659112	4.62137781134123	1.21470331846794	0.000596049189633516	0.00319708365507098
8	123362977	123363377	401	*	4.97365618298736	3.99280334295806	5.55217940711339	-1.27470203294459	0.000599395611493842	0.00321228996228057
5	145168270	145168670	401	*	5.59053986329487	6.10630928618015	4.78018996931095	1.14290296231295	0.000600011193617343	0.00321284766164581
2	76711720	76712120	401	*	5.38076684552287	4.4894344795171	5.92760847172574	-1.19791843150083	0.000602180733762895	0.00322171821870932
18	61309964	61310364	401	*	5.44733537411269	5.98209324337776	4.58824750864828	1.1861984045752	0.000606432331430964	0.00324170338188756
18	80243704	80244104	401	*	6.51125482409941	5.92134689528888	6.92875869473663	-0.911187623696308	0.00060876002527721	0.00325137901255626
1	120686182	120686582	401	*	5.1468531921333	4.12417232620518	5.73929742986479	-1.29894901160463	0.000615316242571644	0.00328319167357869
17	24943146	24943546	401	*	5.20963616993822	5.77362887338722	4.27077653113925	1.2468119569195	0.000615761788166805	0.00328319167357869
11	30904204	30904604	401	*	6.83777501598815	6.34030335661725	7.20699347052965	-0.802227654183658	0.000618116070798504	0.00329294914392316
1	168209665	168210065	401	*	5.57747600042617	4.78914099124244	6.08437043800759	-1.11274651079117	0.000632689342142863	0.00336773030338926
6	48518775	48519175	401	*	5.68470389989084	4.88475692014901	6.19630321216553	-1.12436810730155	0.000633626816884745	0.00336986455279685
3	30656223	30656623	401	*	5.27203553225142	5.82993064439724	4.35031790588242	1.22984806413664	0.000641099700248429	0.00340638812350068
19	56346487	56346887	401	*	5.13293113511425	4.22612954087152	5.68543979264866	-1.21870742941486	0.000641578912609666	0.00340638812350068
18	56739895	56740295	401	*	4.56848997203777	3.44575193412312	5.1921494882445	-1.37818466214165	0.000642574010256628	0.00340878999866713
8	122866489	122866889	401	*	4.90923768487338	3.88807463560628	5.50118610571965	-1.30590614776917	0.000645114633472674	0.00341937975767246
3	90398068	90398468	401	*	5.50921771535976	6.0297909458782	4.68675255971494	1.14880699835551	0.000647022044765775	0.00342430570825192
X	97980648	97981048	401	*	4.46893867026502	3.26592053994469	5.11568599925989	-1.4127072034623	0.000647159591025352	0.00342430570825192
14	99337032	99337432	401	*	5.41145353459493	5.95739524919398	4.52255691040538	1.20663432315428	0.000647679538513499	0.00342430570825192
5	31026745	31027145	401	*	5.5116323311759	6.03624918264775	4.67885797920523	1.15967721379352	0.000653212104647343	0.00345065200108491
10	39536703	39537103	401	*	4.80809656657845	3.79758069703324	5.39654739237146	-1.29957586932563	0.000653864205234383	0.00345119417905644
13	55510482	55510882	401	*	5.23722690177462	5.79091446555724	4.32717861271268	1.22409879663283	0.00065982700459738	0.00347974258259961
13	64300029	64300429	401	*	5.51009049280286	6.0315243332637	4.68543979264866	1.15355763378016	0.000663577878761657	0.00349658779907883
7	127440698	127441098	401	*	5.40259613275329	5.93597375517176	4.5471289738015	1.17928286701444	0.000668365115176644	0.00351760310538741
13	17869164	17869564	401	*	6.56296419088129	6.01574039585981	6.95875556797193	-0.861744824652168	0.000668686213633588	0.00351760310538741
7	100355438	100355838	401	*	5.68891037230282	6.18832109400061	4.91877872161533	1.10332779337079	0.000674968204774446	0.00354767807045046
15	89239650	89240050	401	*	5.45268260271288	5.97994164930453	4.61311621430465	1.16409555889	0.00067857323037443	0.00356364419730919
7	142840329	142840729	401	*	4.6216723885453	3.52528664401376	5.23738370825643	-1.3489836436234	0.000688427958079948	0.00361231689809211
5	110801094	110801494	401	*	5.3575647349166	5.88705514079997	4.5122276378966	1.16817981487777	0.000688991505160699	0.00361231689809211
3	157239991	157240391	401	*	5.39603909488785	5.95861052722035	4.46119978327982	1.23594444384851	0.000696374411205597	0.00364797971374675
6	85913989	85914389	401	*	6.49430968925095	5.94421252070986	6.89159337680273	-0.867029106324179	0.000699189144955196	0.00365967251621965
1	36137487	36137887	401	*	5.21484517488106	4.32512834199609	5.76109015699695	-1.19336946700387	0.000709416121542091	0.00371011045745701
9	25163542	25163942	401	*	5.33892183282242	5.88577803973501	4.44754995560789	1.20507541482431	0.000710182148395994	0.00371102668392283
9	70449793	70450193	401	*	5.24330560939249	5.78709026333215	4.36022454445155	1.19495957447291	0.000712605393689776	0.00372059391335452
15	80893048	80893448	401	*	4.53611027259172	3.38200176013269	5.16898916370651	-1.37571124990833	0.000716148598321951	0.00373598782895363
5	125466919	125467319	401	*	6.22980828598098	5.62488769468312	6.65472223964232	-0.931597556422086	0.000718264565851662	0.00374391679511559
19	23994712	23995112	401	*	4.67488592689865	3.60873111000549	5.28124266648281	-1.33456417585944	0.000724479636031653	0.00377318125531908
11	51647175	51647575	401	*	5.716845005427	6.22633244523615	4.9221265294721	1.12601655354623	0.000729526501965016	0.00379582562754595
9	68958342	68958742	401	*	5.39296408998847	4.51508757547468	5.93480817313673	-1.17960884973908	0.000730036197751234	0.00379582562754595
10	81395599	81395999	401	*	5.40560968784614	4.6031502714593	5.91821999757243	-1.13168485244783	0.000734661854779579	0.00381671721246529
8	111760488	111760888	401	*	5.74375728030036	6.23487833773072	4.9934170898588	1.08069549917658	0.000741022934669081	0.00384658268814587
5	115417574	115417974	401	*	5.1401649904648	5.69316966249505	4.23199859125402	1.21416752115037	0.000742514060627068	0.00385114022691876
14	46962353	46962753	401	*	4.85735295306047	3.86027120977459	5.44134138829104	-1.27636237205705	0.00074521113262728	0.00386193987131348
11	23583555	23583955	401	*	5.64125126959865	6.14245638752139	4.86678439887158	1.10219626118055	0.000747205560803776	0.00386908336966902
11	78152277	78152677	401	*	5.84303712490612	6.32973489638446	5.10310163260564	1.07389463159976	0.000750228928654041	0.00388153863334105
15	54935337	54935737	401	*	6.80160817094249	6.28444305142792	7.18151353138403	-0.823528520791347	0.000751731433241057	0.00388611121990706
15	98017345	98017745	401	*	4.92567989821372	3.9645467310568	5.49745056643804	-1.25514752157932	0.000753240073904119	0.00389070798042087
14	55880552	55880952	401	*	5.35545406062851	5.88641673158175	4.50629182165742	1.16537650405805	0.000754276945255329	0.00389286236084529
19	46064183	46064583	401	*	6.18551602852403	6.65479480725565	5.48554083761901	1.03520117361401	0.000757094946458733	0.00390419815985821
8	73197428	73197828	401	*	7.1251862251866	6.7021170875656	7.45191192808975	-0.706473118199045	0.000760563097315687	0.00391886531110732
14	21125778	21126178	401	*	5.58723528483924	6.09188074626244	4.80440480925788	1.11124944645697	0.000762759419103623	0.00392696058310644
7	110627939	110628339	401	*	7.15073185334695	6.70117432882822	7.49298232600956	-0.739157277103953	0.000765517133884895	0.00393793048151599
1	44061709	44062109	401	*	5.5508041412162	4.7877741632445	6.04725886235352	-1.09092770118458	0.000768072565777553	0.00394784270511359
18	36693205	36693605	401	*	6.46750503561853	6.87011472404263	5.90708152470277	0.880404250572215	0.000778426598488038	0.00399680131868602
18	7004630	7005030	401	*	4.80798673158285	3.76518338242453	5.40693938485766	-1.31621798922933	0.000778870373200395	0.00399680131868602
4	43519573	43519973	401	*	5.79973654453939	5.04770857242123	6.29157084547163	-1.07096018102681	0.000782362424656281	0.00401144358307437
6	86561308	86561708	401	*	5.6065841587018	4.82581052961125	6.11038615025014	-1.09800823963435	0.000790315235238387	0.00404891516519764
3	116742414	116742814	401	*	4.72040812260904	3.65561769135343	5.32633657919865	-1.32676611791372	0.000805430553283828	0.00412299046876587
X	168766087	168766487	401	*	4.80923008631791	5.40374416263776	3.78018996931095	1.30119249903005	0.000814201732719644	0.00416449599610105
1	189544437	189544837	401	*	4.61405821430439	3.4894344795171	5.23827927673871	-1.34941034662993	0.000815551426063124	0.0041680052946318
5	122081654	122082054	401	*	4.41157655862579	3.24775159868645	5.04725886235352	-1.38910048990679	0.0008177394048067	0.00417578959478934
14	8123134	8123534	401	*	4.95628583210918	3.9494774681021	5.54351066616598	-1.2716922770939	0.000820459924106957	0.00418627845923298
11	61065777	61066177	401	*	5.72830918437269	6.21102287710296	4.99765446506684	1.05954344685044	0.000821435669579224	0.00418785506544408
17	24946656	24947056	401	*	5.04776038447376	4.13967551023582	5.60073544564072	-1.20715141167999	0.000826319642263212	0.00420585300272474
19	10554505	10554905	401	*	4.99428921953742	5.56186957808813	4.04521333765609	1.24163248557794	0.000826511254316675	0.00420585300272474
X	47345568	47345968	401	*	4.87583720259171	5.47252862329927	3.84006722677185	1.3092189002862	0.00082697475853607	0.00420585300272474
14	64889734	64890134	401	*	4.8409657844793	5.42779869180673	3.83533997097415	1.28417449072526	0.000828381956571938	0.00420900936271694
9	69203758	69204158	401	*	6.03078081408085	5.376012920663	6.47949396696695	-0.983166521951319	0.000828935612431277	0.00420900936271694
19	36241820	36242220	401	*	5.77875761557064	5.05067230558563	6.26036180963349	-1.0522804077896	0.000829773152439643	0.00420985878067318
13	45155041	45155441	401	*	4.926072314153	5.50497868045951	3.94408966091188	1.26415296592097	0.000831648453711546	0.00421396930095223
3	138148868	138149268	401	*	5.72859719446027	6.21234689380285	4.99553733317467	1.05931563140387	0.000831925160512778	0.00421396930095223
13	117328795	117329195	401	*	4.35078448072676	3.13967551023582	4.99976849465385	-1.40417776937851	0.000840788383128709	0.00425543258213652
1	9770635	9771035	401	*	6.46302902947225	6.8702445745133	5.89358434906475	0.893298339483079	0.000849285510628163	0.00429497769102696
11	54904766	54905166	401	*	4.90276165779805	3.94703043229342	5.4726608044278	-1.24257509430533	0.000856213608791576	0.00432653071345124
13	73751888	73752288	401	*	5.9626815289047	6.43182772690452	5.26300446142415	1.03182217558849	0.000859363015955803	0.00433681839348682
8	3462023	3462423	401	*	4.79910873003181	3.79758069703324	5.3845802156487	-1.28072330434947	0.00085963045691627	0.00433681839348682
8	95104209	95104609	401	*	4.2602626859132	3.01818777073814	4.91766105706417	-1.42648709962522	0.000860980197246313	0.00434014174871917
15	101151897	101152297	401	*	4.58217484475161	5.21255174574521	3.4366673658209	1.3729645480801	0.000862970217403082	0.00434668479190758
8	129321195	129321595	401	*	5.25154769592953	4.33376694635817	5.80802848195755	-1.20382445646556	0.000865400118757623	0.00435543120666397
8	33875415	33875815	401	*	4.7779667236426	5.38489356747147	3.70999308573105	1.31787921753164	0.000871001742468808	0.00438011364647444
3	41696641	41697041	401	*	4.96922777234309	5.54531270793788	3.99553733317467	1.26115542477516	0.000884121477363771	0.00444253359945747
1	178145802	178146202	401	*	5.83789592596731	6.31568017707182	5.1186071217815	1.04903347247397	0.000885130277961337	0.00444404738279389
2	179760938	179761338	401	*	5.79779764665467	6.27647794625098	5.0764523326645	1.05150096383972	0.000885907470462514	0.00444409360381046
2	75811990	75812390	401	*	4.61700981361197	5.23437671946062	3.5151864127079	1.34438095918327	0.00088722239830389	0.00444409360381046
15	79212379	79212779	401	*	5.48691477059381	5.9986007880157	4.68675255971494	1.1208720351969	0.000887262120550599	0.00444409360381046
5	31337248	31337648	401	*	5.13345665129202	5.68335964403061	4.23379586461485	1.20501632010998	0.000890662641704384	0.00445442164755024
11	51989903	51990303	401	*	4.46372389749494	5.10521231281117	3.27950357482734	1.38999380321221	0.00089074249153369	0.00445442164755024
1	189615045	189615445	401	*	4.8561429960259	3.87629634266548	5.43432466373224	-1.27345483207509	0.000895403236219095	0.00447416684701045
4	114856992	114857392	401	*	4.84642571794041	5.435845541387	3.83297052171158	1.28815174153866	0.000896706162198889	0.00447711558407887
17	30481313	30481713	401	*	5.01351880774473	4.08021005620004	5.57554774366381	-1.22871005181368	0.000899190217089798	0.00448595214737174
7	30754045	30754445	401	*	5.54212923358116	4.78147297751472	6.03759130986975	-1.0887039942152	0.00091091508148373	0.0045387447035542
14	59986368	59986768	401	*	4.754603791211	3.68292012436007	5.3626906113281	-1.30838207353648	0.000911309368338349	0.0045387447035542
8	87350395	87350795	401	*	4.9922182584268	5.55979074205613	4.04316490859369	1.23941641965236	0.000911940107607928	0.0045387447035542
4	156404967	156405367	401	*	4.34161045560667	3.10850073378758	4.99659628747787	-1.40390456903865	0.000917684456542387	0.00456371818807817
12	76884271	76884671	401	*	5.18837700698416	5.72649252460864	4.32042854355633	1.17661944578496	0.000921627225814408	0.00457969984599707
13	60818451	60818851	401	*	4.7728084870064	3.75794815193862	5.3626906113281	-1.2765220709468	0.000927935333167302	0.00460673752492867
