seqnames	start	end	width	strand	Conc	Conc_TG	Conc_WT	Fold	p.value	FDR
7	120461387	120461787	401	*	5.95934058309688	4.85766794949809	6.57666169491096	-1.53503997902516	8.22950241534282e-07	1.0379418608588e-05
9	70410917	70411317	401	*	5.73066388546837	6.39129580015253	4.47646100075178	1.66590273432826	8.27747475022527e-07	1.04190017848026e-05
5	139761224	139761624	401	*	6.84823402897217	6.05590284481799	7.35675362459658	-1.20054667706095	8.50893123333631e-07	1.06889194153171e-05
15	97075606	97076006	401	*	4.56213935225744	2.43322527001698	5.38700503434836	-2.22558595499071	9.10075280345048e-07	1.14095465785374e-05
15	51854757	51855157	401	*	5.31026499299098	6.0246980411663	3.83297052171158	1.83856791571756	9.12475124935863e-07	1.14168451388888e-05
7	28796247	28796647	401	*	6.1345898252571	5.12091947319408	6.72408047534093	-1.44811664194173	9.29657181172906e-07	1.16087013020816e-05
11	69812151	69812551	401	*	6.8842417651621	7.38620474524558	6.10793837204934	1.19221886232443	9.50422551244613e-07	1.1844452468983e-05
9	107410970	107411370	401	*	6.05183266920932	6.66933349286117	4.9495682539751	1.53058740849401	9.56791587221977e-07	1.19002137808737e-05
2	32480237	32480637	401	*	6.03906649382872	4.88014946636822	6.67333578993664	-1.57072522093613	9.80296626412627e-07	1.21684646452524e-05
4	140633995	140634395	401	*	5.22850389520629	3.7877741632445	5.93480817313673	-1.80693802501505	1.00684249692971e-06	1.24733288426341e-05
10	59678826	59679226	401	*	5.1657470976549	3.61182411989255	5.89642383732291	-1.87779353388395	1.03548517736801e-06	1.28029181083632e-05
9	72892534	72892934	401	*	5.69333537695201	6.39309467398742	4.28124266648281	1.79058845382056	1.04728423439497e-06	1.29233640004613e-05
2	48839267	48839667	401	*	7.18829594639047	6.54660457771672	7.63088273341822	-1.0264138828862	1.05266958033941e-06	1.29643483021801e-05
18	24254869	24255269	401	*	7.17835098759542	6.54805763575888	7.61553073772061	-1.01309578949038	1.0659242127205e-06	1.31018981997993e-05
5	35740032	35740432	401	*	6.97631585041153	6.27599058783518	7.44575026165806	-1.09694597096379	1.07050393766206e-06	1.31324906883894e-05
7	28802274	28802674	401	*	5.72287430740569	4.55610411819486	6.35940158452123	-1.58117427325585	1.08344259130397e-06	1.32653078284215e-05
17	48061049	48061449	401	*	5.43482038670567	4.05362996282291	6.12733516855613	-1.76253992901109	1.10375832643009e-06	1.34877549577965e-05
15	78662698	78663098	401	*	5.08319385950423	3.56026941409639	5.80742516821863	-1.87296448077838	1.10919870513792e-06	1.35163415140908e-05
17	46019120	46019520	401	*	5.26240745413375	3.86959868124176	5.957668460081	-1.76615636494341	1.11040156364765e-06	1.35163415140908e-05
17	36290322	36290722	401	*	6.9084255686771	6.19524094456229	7.38353931460786	-1.11317920561477	1.16047939007924e-06	1.40985900369202e-05
14	8120537	8120937	401	*	5.0656825756023	3.52528664401376	5.79356723611969	-1.87151053156684	1.18174741653877e-06	1.43292577669499e-05
10	42738366	42738766	401	*	6.14050425721801	5.15607363275362	6.72023940252706	-1.40465659512168	1.19194356954416e-06	1.44250434687994e-05
1	192812197	192812597	401	*	5.89553187107275	6.52905276132425	4.73920566450908	1.57220968345344	1.20198667454739e-06	1.45186121208311e-05
13	99596188	99596588	401	*	5.72185589784912	4.53704207192809	6.3635116977613	-1.59715579138513	1.22417413863444e-06	1.47582298747848e-05
16	16120596	16120996	401	*	4.91158919425975	5.69200263936614	3.08728350004862	2.05115488673364	1.23988667796832e-06	1.49048009565833e-05
5	30868822	30869222	401	*	5.87845938578829	6.50514592609812	4.74551842963109	1.55261801102528	1.24107799718088e-06	1.49048009565833e-05
1	183664553	183664953	401	*	5.01496955455154	3.47388730858828	5.74299663732631	-1.87274487878917	1.26039011513246e-06	1.51078441090591e-05
11	121054594	121054994	401	*	4.71352318785126	2.89062365085785	5.49370532968993	-2.04046210648801	1.27888389004419e-06	1.53003232635572e-05
18	24087631	24088031	401	*	7.03206991257765	6.35079496028283	7.49295511420898	-1.07092038136408	1.30299864383411e-06	1.55591910302701e-05
9	102503567	102503967	401	*	5.92018618361798	6.54967139431659	4.77772811060695	1.56182904949188	1.34455638236544e-06	1.60249689518734e-05
16	90100850	90101250	401	*	4.82736511925604	3.13967551023582	5.58402666298535	-1.95954698825479	1.46663405359889e-06	1.74468342626035e-05
15	80139317	80139717	401	*	7.72010248109124	7.11188856178383	8.14662665733495	-0.974895006532801	1.48101016828342e-06	1.75845460623595e-05
14	20718554	20718954	401	*	6.14004710590444	5.16641155676156	6.71611329260572	-1.39977737512473	1.50854715826466e-06	1.78746652375875e-05
3	37696976	37697376	401	*	5.31172756704379	3.94703043229342	6.00029651838019	-1.73446636698571	1.5136080470131e-06	1.78746652375875e-05
7	130467274	130467674	401	*	5.67734381907983	6.33311016107166	4.44134138829104	1.63985548341473	1.51398215354188e-06	1.78746652375875e-05
17	24961186	24961586	401	*	4.67108553950175	2.7905065255154	5.46054379375227	-2.05818191797583	1.65510077759575e-06	1.95041050357953e-05
11	117458846	117459246	401	*	4.89424267765803	3.29390373416803	5.63426399163137	-1.90457407268251	1.70835269681153e-06	2.00939387428338e-05
8	92039762	92040162	401	*	5.94027216946092	6.5696018710269	4.79834505504091	1.55415574872569	1.71218647428178e-06	2.01013892429232e-05
3	137849221	137849621	401	*	6.19947653463216	6.79506874245207	5.1671092611762	1.45627204898369	1.72478093634313e-06	2.02114721290508e-05
1	92834546	92834946	401	*	6.8657878909635	6.15691974597527	7.33900339422475	-1.10755047410859	1.73867411449232e-06	2.03363354061942e-05
17	47083512	47083912	401	*	6.67201259974155	5.8360241379045	7.19788193766386	-1.24219755610707	1.76043249149715e-06	2.05525585113265e-05
9	59524319	59524719	401	*	6.67852936614594	7.21737977057591	5.80863154350503	1.29288901275176	1.79495791149618e-06	2.09167544380473e-05
6	125168860	125169260	401	*	6.66758827592136	5.88245503257849	7.17317604532856	-1.18943330812932	1.84167938598676e-06	2.14214596729312e-05
1	74793525	74793925	401	*	6.51342381927972	5.66933349286117	7.04243318392454	-1.25279509555163	1.87546339141552e-06	2.1774095307728e-05
8	125037698	125038098	401	*	4.81181098113537	3.11983355698477	5.56925893561713	-1.96907490293187	1.95765141161405e-06	2.26863625762876e-05
8	71309486	71309886	401	*	6.36925898723492	5.50581024195079	6.90567292860804	-1.27954743667383	2.05451456689539e-06	2.3765020248011e-05
18	4375396	4375796	401	*	6.99600219303679	6.31131284876465	7.4584317336301	-1.0721774498818	2.05947145092545e-06	2.37785665133507e-05
3	131064839	131065239	401	*	6.03585333809749	5.05362996282291	6.61484128613529	-1.40502844935088	2.09762895410247e-06	2.41746925884726e-05
11	69523462	69523862	401	*	5.69431566356612	6.37337565877006	4.36842842702813	1.70877782980628	2.12320073934586e-06	2.44245857945629e-05
8	95328188	95328588	401	*	5.81990676356752	6.45894571632867	4.64433597538407	1.58029406673478	2.13184357009692e-06	2.4479176350601e-05
17	34250440	34250840	401	*	6.23394145462447	6.79615533214904	5.30011116928661	1.35407572159404	2.18497974428513e-06	2.50435360836769e-05
11	4654051	4654451	401	*	5.48141527491652	6.15310546671525	4.18473543164101	1.67670887418626	2.20209276002006e-06	2.51937060577158e-05
7	5054400	5054800	401	*	5.71834665745874	6.35532041261438	4.55001710023244	1.57292843106473	2.21588407489706e-06	2.53053961353245e-05
9	106769288	106769688	401	*	5.94251097368395	6.55401695183841	4.85981822266614	1.49751422242381	2.22039907072905e-06	2.53109375013596e-05
16	30406475	30406875	401	*	6.52148837187724	5.71288146781178	7.03656203345412	-1.21826502957306	2.24861873057508e-06	2.55861852296052e-05
8	73228880	73229280	401	*	5.14536572463615	5.86494248362	3.64433597538407	1.82893626669782	2.25396077134511e-06	2.5600592413777e-05
11	94024794	94025194	401	*	6.69988894695733	5.86390650457695	7.22575594281702	-1.23900634511207	2.25999649554332e-06	2.56228122536239e-05
9	107470294	107470694	401	*	5.5771002708447	4.38670043688088	6.22032716563075	-1.58993533798386	2.3677314917491e-06	2.67958945940109e-05
8	118207199	118207599	401	*	4.64658784300628	2.86701221260758	5.41951308758764	-2.01130193176308	2.40862908026858e-06	2.7209710886991e-05
14	122115577	122115977	401	*	7.62624740688754	7.08305331559173	8.0199382967162	-0.893271711936682	2.46415517102611e-06	2.77869993343177e-05
14	60414449	60414849	401	*	4.80132865797021	5.57902899009874	2.9934170898588	2.01223812051043	2.47148993348437e-06	2.78197639287013e-05
2	173579183	173579583	401	*	5.51367446412259	6.1944170164666	4.18101406631101	1.70287410988229	2.54429844754334e-06	2.85880832719494e-05
14	45977137	45977537	401	*	5.15560814548962	3.67997599507357	5.86967707397644	-1.80274473102269	2.63468261659532e-06	2.95507884193486e-05
5	125135298	125135698	401	*	6.28622510745973	5.35384528841291	6.8479244093043	-1.33836613886533	2.64397857684404e-06	2.96021915172146e-05
2	113679136	113679536	401	*	5.04995446939431	5.7779005143384	3.50926278256091	1.85131318803481	2.65695016874889e-06	2.96944911208394e-05
17	47679604	47680004	401	*	6.9899628166146	6.31691158633787	7.44710652154482	-1.0561914842965	2.70212569296866e-06	3.01457397469558e-05
9	8134196	8134596	401	*	5.51124908317202	6.17845136491606	4.23199859125402	1.66193468255395	2.70782276576628e-06	3.01557354464149e-05
8	95857759	95858159	401	*	4.92467197125578	3.39138386029316	5.65107681157249	-1.85531093483717	2.83363496983563e-06	3.15009933549338e-05
11	88004400	88004800	401	*	6.26270310672396	5.33526273303625	6.82264479357969	-1.33554862038448	2.86508082261286e-06	3.17942979625996e-05
18	25006106	25006506	401	*	5.41284456442301	4.14736507264485	6.0764523326645	-1.6446395646405	2.88210981468346e-06	3.19268637496063e-05
19	58931857	58932257	401	*	5.1998971375108	5.90367208106582	3.77031722774106	1.77103890281324	2.89692410794465e-06	3.2034472397888e-05
11	69804618	69805018	401	*	7.19792471409684	6.53679887126698	7.64958727972189	-1.04046797590947	2.93483773170323e-06	3.23966885638453e-05
8	120992261	120992661	401	*	6.39590396007457	5.52659656309245	6.93453192490673	-1.28811659376031	2.98134705344839e-06	3.28523523556304e-05
1	72985463	72985863	401	*	5.78932007664468	4.70102833275545	6.40255190471782	-1.49864561437991	3.0067023383398e-06	3.30737257217378e-05
5	136113818	136114218	401	*	5.60541795859257	4.41245624674442	6.2493627934092	-1.59425493203219	3.0296108485232e-06	3.32674575866682e-05
X	169094107	169094507	401	*	8.67832911839844	7.57863597040009	9.29504840244111	-1.50391853366125	3.07519126262918e-06	3.3709033718279e-05
8	84441740	84442140	401	*	5.88877398091855	6.49186806574187	4.83297052171158	1.46605932086131	3.15427840115593e-06	3.45157188809414e-05
19	41921631	41922031	401	*	5.78634216948407	6.42235162487999	4.62137781134123	1.5672405043127	3.19691966964377e-06	3.49214825131e-05
9	119801620	119802020	401	*	5.12854901486845	3.70392985502006	5.83119087744827	-1.75433851040757	3.21224307384829e-06	3.50279492132658e-05
16	38534242	38534642	401	*	5.69566215704389	4.56920413412418	6.32042854355633	-1.52253883021699	3.22665020403037e-06	3.51240726716027e-05
16	29991749	29992149	401	*	6.21274268411426	5.32324263732835	6.75890753375773	-1.30196167701626	3.29752652790247e-06	3.57536395686533e-05
11	86864118	86864518	401	*	5.98556654564881	4.97562881068674	6.57382647063427	-1.41311780811049	3.30554211789043e-06	3.57536395686533e-05
17	28459841	28460241	401	*	4.6930883313535	2.96696426085385	5.45670138164945	-1.94691031719689	3.30680816067848e-06	3.57536395686533e-05
1	75101401	75101801	401	*	7.82723497246208	7.31435227815987	8.20483551692346	-0.849041035541927	3.30725435271256e-06	3.57536395686533e-05
Y	90816812	90817212	401	*	5.911860140733	6.51302111328963	4.86214402082366	1.46090534431135	3.32064301643015e-06	3.5836698945357e-05
2	30583154	30583554	401	*	5.23963726963926	3.92681731300048	5.91542312701868	-1.68417661217456	3.34263696455442e-06	3.60121831464259e-05
13	46892944	46893344	401	*	5.80810062539201	4.71288146781178	6.42345569601372	-1.49867535360214	3.37218344023388e-06	3.62682948426524e-05
15	102239948	102240348	401	*	6.41823414074361	5.59551973974293	6.93890560935754	-1.22917120255536	3.42542858306937e-06	3.67365945969551e-05
6	113673910	113674310	401	*	6.06570661231024	6.65441988016213	5.0543954453437	1.42638676591283	3.42742309087975e-06	3.67365945969551e-05
1	165599148	165599548	401	*	5.4125031015145	4.15713262070652	6.07344450690232	-1.62241906244558	3.83091177380878e-06	4.09914086052691e-05
19	4062577	4062977	401	*	6.05658703724108	6.64999079487665	5.0309628175401	1.43837956597287	3.84700810186415e-06	4.10936358636203e-05
2	74655993	74656393	401	*	5.75699707604858	6.376012920663	4.64973116164653	1.50800643263069	3.89303155752701e-06	4.15146540115911e-05
7	89629752	89630152	401	*	6.20403090997018	6.76386541844048	5.27689100029915	1.3409446500918	3.9597004284105e-06	4.2154031170926e-05
7	81220658	81221058	401	*	6.8328809481538	6.12503735165474	7.30564468691964	-1.09620936139953	4.01120433453456e-06	4.26300751695627e-05
1	38036966	38037366	401	*	5.49885398023455	6.18375900903927	4.14926507609294	1.71027288868517	4.11803045522552e-06	4.36914683940397e-05
9	103912474	103912874	401	*	5.8235947329448	4.7877741632445	6.42030247169531	-1.44246837051818	4.21989631819195e-06	4.46967432960601e-05
4	137452077	137452477	401	*	5.54573036300153	4.35384528841291	6.18937368007207	-1.56832273229726	4.35918643320449e-06	4.6094360247403e-05
4	62278584	62278984	401	*	5.19953576800142	5.90266355281468	3.77279175427018	1.76085944328313	4.39872658512581e-06	4.64342885397903e-05
3	64872616	64873016	401	*	6.24811666760579	5.3736480264992	6.78868487016488	-1.27927410477441	4.42487265284616e-06	4.66319213632999e-05
10	80438513	80438913	401	*	5.05640401045474	5.76975851416085	3.58402666298535	1.79057360028915	4.45250196720072e-06	4.68444972462106e-05
14	76348197	76348597	401	*	5.07709164935567	5.80759226277242	3.52402650213082	1.84892252523761	4.46428421428887e-06	4.6862584292059e-05
2	179471815	179472215	401	*	5.24552060691261	3.95581516550166	5.91542312701868	-1.65508136800299	4.46914312863292e-06	4.6862584292059e-05
6	95094558	95094958	401	*	5.34068542455648	6.03889309932005	3.93528040660357	1.74274956133456	4.52040221881635e-06	4.73210772273092e-05
Y	90814928	90815328	401	*	6.18002971139571	6.73813911702653	5.25771430828979	1.33463434282887	4.55195008679348e-06	4.75720440851079e-05
8	80365670	80366070	401	*	6.51888018689708	7.04759375196202	5.67555577788267	1.25027343665334	4.59595955750856e-06	4.79521959812479e-05
10	30494308	30494708	401	*	6.2805317041374	6.83026263002609	5.38134077128428	1.31188476267868	4.6097897882323e-06	4.80167324376237e-05
2	30335288	30335688	401	*	5.26412361847096	3.98424163340302	5.93148969809404	-1.64132169267674	4.78840326764306e-06	4.97946372915001e-05
17	47940179	47940579	401	*	5.97332702662539	6.55794860771253	4.97434930242264	1.40827825596866	4.87550423910307e-06	5.06165985550518e-05
5	149559902	149560302	401	*	6.24970554755773	6.81330977167785	5.3119463008039	1.34584470860161	4.90656422217315e-06	5.08549998011048e-05
1	189654830	189655230	401	*	5.46788184553117	4.29390373416803	6.10646770917016	-1.5622841419189	4.96705468257569e-06	5.13971506775254e-05
10	116984251	116984651	401	*	7.35922771220834	6.78510732965404	7.76881344333232	-0.928001558760498	4.99149939571494e-06	5.15651442507986e-05
X	169092262	169092662	401	*	5.44785200855382	4.24973853296899	6.09323564261849	-1.57876004576546	5.00203826174651e-06	5.15891663744333e-05
1	182328420	182328820	401	*	6.10198042873781	5.17876313021842	6.66041292140494	-1.3330130565129	5.03646124382523e-06	5.18590378237152e-05
14	121148275	121148675	401	*	7.35363706779154	6.735024290142	7.78520988046322	-0.982432361203502	5.07241700989479e-06	5.21437827154651e-05
X	50107505	50107905	401	*	6.00642409716231	5.06292124466012	6.57205162182364	-1.35233845555909	5.0884136489361e-06	5.22227551126922e-05
4	45461652	45462052	401	*	5.35801506653155	4.10630928618015	6.01798401763652	-1.6206831569238	5.14858571527433e-06	5.27541058362774e-05
19	5156938	5157338	401	*	5.87581481198907	6.49354587915229	4.77279175427018	1.50309700036237	5.18748452068966e-06	5.30661079388466e-05
12	77008897	77009297	401	*	5.42556117032375	6.11690217935629	4.04930149091022	1.72171978889612	5.40039539117065e-06	5.51542820356794e-05
9	124200649	124201049	401	*	5.33778811581095	4.09044136863667	5.99659628747787	-1.60994283314856	5.46000883572971e-06	5.56725900928869e-05
9	48660753	48661153	401	*	5.80565598949063	4.7779005143384	6.39975290863818	-1.42780509858313	5.52127637684203e-06	5.62060566012072e-05
4	130160464	130160864	401	*	5.05457408537133	3.67997599507357	5.74551842963109	-1.71047947465746	5.6024353271541e-06	5.69399616340695e-05
11	79662353	79662753	401	*	5.46939180802064	4.27997998289885	6.11234138698811	-1.56687051605059	5.65937438405964e-06	5.74257358744404e-05
10	79853338	79853738	401	*	4.78579594031148	3.11983355698477	5.53842974123169	-1.91379078454385	5.71179718856007e-06	5.78641905505577e-05
2	60553306	60553706	401	*	6.51546152872325	5.72763198995456	7.02214995079453	-1.19582797458693	5.72111467469396e-06	5.78652516453346e-05
7	4966394	4966794	401	*	4.52017003468149	2.70392985502006	5.29925318390089	-1.9721035985436	5.822770477739e-06	5.87987481843709e-05
17	25069290	25069690	401	*	6.58634827528059	7.10191933819604	5.7764956040892	1.21618456622	5.94394272307293e-06	5.98963788728163e-05
7	44117190	44117590	401	*	5.55449689804036	6.20837119281489	4.32549405394209	1.60754444022126	5.95053978930702e-06	5.98963788728163e-05
2	61541899	61542299	401	*	6.29817321848979	5.43898172403569	6.83297052171158	-1.25710041948105	6.03603300469457e-06	6.06597172839785e-05
6	126991804	126992204	401	*	5.47646916487185	4.24457108960113	6.13112747945276	-1.58957904412596	6.1392127457872e-06	6.15980754892802e-05
17	34128086	34128486	401	*	5.69039031607096	6.31083711895098	4.57837959057995	1.5029311261782	6.42338023115348e-06	6.43464931927831e-05
11	94544420	94544820	401	*	6.87232392938762	6.19204351387755	7.33275829984267	-1.05998075217915	6.44214634369921e-06	6.44317216318069e-05
5	147013215	147013615	401	*	5.08017361754861	5.78353170001054	3.65242120753528	1.75032462290824	6.45543349570221e-06	6.44619678640788e-05
8	87611762	87612162	401	*	5.40993041392272	6.07327546200229	4.14545096004693	1.63170500023553	6.56354385277567e-06	6.54374903798159e-05
7	4950850	4951250	401	*	5.37357533610231	4.10850073378758	6.03707676345281	-1.61364642119245	6.6021834429129e-06	6.57184060300094e-05
10	52041198	52041598	401	*	6.20296972664424	5.31643769943727	6.74803582160099	-1.28804345472162	6.62312780187179e-06	6.58225723473999e-05
17	35340187	35340587	401	*	6.19602664353409	6.77431918291146	5.2158534777701	1.38834712504785	6.87889085872176e-06	6.82564194054208e-05
7	44498185	44498585	401	*	7.1743029419173	6.58706305299765	7.59047778858543	-0.945152288112531	6.92307641696516e-06	6.8586503115076e-05
5	77076002	77076402	401	*	5.33790249120468	4.13753094384896	5.98391469776278	-1.58224666942668	6.95101039286042e-06	6.87547972874903e-05
4	62204450	62204850	401	*	5.00657438277834	5.72535215858199	3.50926278256091	1.79336160831205	6.99538932699717e-06	6.90849691240082e-05
6	83078341	83078741	401	*	6.95743694885192	6.31207266717257	7.40175274551877	-1.02240578838181	7.02737619820831e-06	6.92919150721294e-05
2	34296688	34297088	401	*	7.45416450223409	6.92774838778882	7.83901305393164	-0.866974641893153	7.0633024878884e-06	6.95369951824875e-05
16	89682643	89683043	401	*	4.89240142150601	3.44575193412312	5.60003888541669	-1.7658121592574	7.14946954381098e-06	7.0275145860214e-05
14	26358951	26359351	401	*	6.18701275185223	6.74230606644767	5.27252616826557	1.31875042789425	7.27180061461922e-06	7.13659057194115e-05
13	49574428	49574828	401	*	5.73253781727468	6.34532643009405	4.64568666464262	1.47929998662494	7.35607385469959e-06	7.20803430286554e-05
11	29121901	29122301	401	*	5.03353285343267	5.74181128147202	3.58402666298535	1.75662348849037	7.37963209023005e-06	7.21985500914875e-05
6	124805753	124806153	401	*	6.13289014399666	6.68225663571913	5.23469366236769	1.30191417422664	7.52624854929652e-06	7.35184558913398e-05
11	59054053	59054453	401	*	5.84439462525821	6.45894571632867	4.75180369243989	1.48848350035417	7.77239314739982e-06	7.57783211703888e-05
6	121201828	121202228	401	*	5.29977663322399	4.04770857242123	5.95984185731582	-1.60326174456383	7.78172538686527e-06	7.57783211703888e-05
4	156368111	156368511	401	*	4.60873395053442	2.92681731300048	5.36433231715229	-1.89920084753244	7.81023146166862e-06	7.59381792735923e-05
5	36881662	36882062	401	*	4.7715403409451	3.24775159868645	5.49595363825287	-1.81021055073149	7.96630873510488e-06	7.73359894361573e-05
5	122137020	122137420	401	*	4.91429991298692	3.42411221286573	5.63153984370769	-1.76523705157221	8.18790463617002e-06	7.93645509564566e-05
2	121279471	121279871	401	*	6.39467161105392	6.9238987262139	5.55001710023244	1.24966322602344	8.24931387971307e-06	7.98365800901045e-05
4	134034567	134034967	401	*	5.80715917671629	4.77293823340135	6.40335062147973	-1.42478330366125	8.41293425746916e-06	8.12948308787135e-05
4	156409040	156409440	401	*	5.92680328687174	4.97322576866003	6.49595363825287	-1.35701115881242	8.73017261614262e-06	8.42307437818614e-05
18	64649505	64649905	401	*	6.77730841196126	6.10323683887562	7.23491802453541	-1.05584037537422	8.91420946010033e-06	8.58744626056598e-05
15	102426732	102427132	401	*	5.76153246720263	6.36286301505956	4.71128370970652	1.44329011166501	9.1028611930888e-06	8.75575362232631e-05
17	6056264	6056664	401	*	5.4245775227964	4.26198834609164	6.05990462394164	-1.55025709153581	9.25521764238441e-06	8.88868838101169e-05
1	178014857	178015257	401	*	6.59445704631251	7.09740506743619	5.81576166464027	1.17569657801358	9.27517255228807e-06	8.89425325204907e-05
17	24746728	24747128	401	*	5.78881743122233	6.38994517128458	4.73920566450908	1.43943553192073	9.35813214776785e-06	8.96012622258078e-05
2	33530978	33531378	401	*	5.6401276865682	4.56761208908383	6.24847408088962	-1.46283569276326	9.73997905520933e-06	9.31153857622067e-05
7	45289929	45290329	401	*	4.8720228642895	3.30387456851435	5.60560197313483	-1.84299170052399	9.87637248403207e-06	9.42758291370903e-05
5	112986895	112987295	401	*	5.06635604102733	3.75515336490435	5.74173408623578	-1.65745923460346	9.96365807576715e-06	9.4964698594679e-05
2	157579161	157579561	401	*	5.47037745800241	6.11276098166372	4.28297966428015	1.56072021747547	1.00800531724398e-05	9.59285060243857e-05
11	17109062	17109462	401	*	5.36415017890088	6.01574039585981	4.14354011401762	1.58485225365841	1.02391633891643e-05	9.72952878174599e-05
15	38268888	38269288	401	*	5.98415173922906	5.01211879982549	6.55967009725152	-1.35908294535816	1.05523755170765e-05	0.000100120046257942
1	182644619	182645019	401	*	4.57032338248154	2.90883398017292	5.32211902398161	-1.86826928581345	1.09367662748999e-05	0.000103610601768697
1	36730238	36730638	401	*	7.28473915955811	6.74667132275204	7.67574504154282	-0.884362715054535	1.11559306192187e-05	0.000105524103866794
6	53473342	53473742	401	*	4.49424005763259	2.66159990528708	5.27601908970704	-1.9380928196311	1.11723497964366e-05	0.000105524103866794
7	90125079	90125479	401	*	5.64754911202703	6.26317018842528	4.55145899818852	1.48197329484331	1.12050998078839e-05	0.00010567452236234
2	162774577	162774977	401	*	5.43175067792436	4.27997998289885	6.06395141590239	-1.52095134089306	1.12628479635047e-05	0.000106059892142089
10	117545966	117546366	401	*	5.06655900516388	5.7686518525689	3.64433597538407	1.727269676924	1.13686462195626e-05	0.000106895908540528
11	101623587	101623987	401	*	6.68785327308063	5.92483168587305	7.18430448943901	-1.1442130663376	1.16269456143738e-05	0.0001091612038922
18	5334521	5334921	401	*	6.91380542475949	6.28521715001771	7.35017087978762	-0.995740972902328	1.20995197986115e-05	0.000113428483365789
11	72239767	72240167	401	*	6.02178412393449	5.11918395373212	6.57276182338634	-1.29420325065317	1.21580663033116e-05	0.000113807473101491
11	6575832	6576232	401	*	6.41309041200322	6.92358760554048	5.61587533999649	1.19344198424288	1.24999537679283e-05	0.000116807611682625
6	126916509	126916909	401	*	5.69054387438369	6.29784396853294	4.62137781134123	1.45556246270071	1.25157654294549e-05	0.000116807611682625
11	113574678	113575078	401	*	5.40953411191704	6.0486206665981	4.23379586461485	1.54393835464636	1.25565477536016e-05	0.000117014356736456
15	89094039	89094439	401	*	5.61726884505859	4.53704207192809	6.2280119179957	-1.46317695732015	1.26705916216283e-05	0.000117902201445107
11	58214062	58214462	401	*	6.56349280346515	7.05198171929542	5.81935695924526	1.13489877938372	1.28201056239988e-05	0.000119116987314107
5	120724719	120725119	401	*	5.16388831154543	3.91785366690256	5.82234620897759	-1.59505142729811	1.29505314024424e-05	0.00012015108971749
11	94029423	94029823	401	*	6.94642783614658	6.33385858881974	7.37507310188338	-0.978192758122166	1.29976053405255e-05	0.000120409969238703
13	55740725	55741125	401	*	4.856387205439	5.57491758228586	3.36022454445155	1.7693353209109	1.31863912637001e-05	0.000121978974267011
19	11889595	11889995	401	*	6.32020266900895	6.86241467017639	5.44134138829104	1.27984172879	1.33065557282108e-05	0.000122909524307194
7	19449636	19450036	401	*	7.35021743531794	6.78668124036142	7.75442125755862	-0.908819970550138	1.34365715857495e-05	0.000123928202834204
5	24599051	24599451	401	*	6.85255078224389	6.15903570469436	7.31894774654271	-1.06577619129187	1.36425072816135e-05	0.00012564309125486
1	93563287	93563687	401	*	5.83175379585483	6.41670611633152	4.83178433615722	1.39166349726461	1.37546417751336e-05	0.000126490344055072
19	29078580	29078980	401	*	7.05700481859542	6.44211110392255	7.48677823476521	-0.97499269328202	1.38230982590888e-05	0.00012693403532944
X	158315460	158315860	401	*	5.97984664698322	5.07909304957121	6.53014954589386	-1.30121447490348	1.3903285530979e-05	0.000127483994773838
7	129193575	129193975	401	*	5.13500984502877	5.80866946449859	3.83059717451711	1.63630249857016	1.39948479900031e-05	0.00012813650178602
7	28669511	28669911	401	*	5.52459930824113	4.41599946691925	6.14401806285021	-1.47502014296135	1.40528393918477e-05	0.000128480180815423
1	182267458	182267858	401	*	5.14687869703736	3.90883398017292	5.80319489292766	-1.58429053665867	1.42424764517585e-05	0.000130024701444034
12	4284116	4284516	401	*	5.79771049589717	6.38967586328129	4.7764956040892	1.41196990661196	1.4316641401283e-05	0.000130512082208212
19	41252340	41252740	401	*	5.93742109175634	6.50173369443626	4.99765446506684	1.33466773831503	1.45490034757055e-05	0.000132438102653487
16	91251497	91251897	401	*	5.02297243962901	3.72177788010048	5.6958140662573	-1.64343650000258	1.47547744726827e-05	0.000134116842927525
7	28617589	28617989	401	*	5.23643957884761	4.02051713574778	5.88674668848816	-1.56333992500469	1.49350576429873e-05	0.000135559388808675
5	123800216	123800616	401	*	5.23108251958669	4.03486593518666	5.87593714880109	-1.56416921784917	1.51241053960945e-05	0.00013707720922492
9	15212706	15213106	401	*	4.87263516603709	3.49814533346637	5.56355364670359	-1.69025325760612	1.53935409213635e-05	0.00013931819960675
7	49427903	49428303	401	*	6.47861750792281	5.66204596742051	6.99686090464755	-1.19776292407817	1.5515055212966e-05	0.000140211578355194
1	176642164	176642564	401	*	5.86321887276526	6.4381107249618	4.89301578016063	1.36284034304053	1.55446772920962e-05	0.000140211578355194
11	88055637	88056037	401	*	6.88464255975007	6.19121775716989	7.35099912057551	-1.06393739305538	1.55592214796322e-05	0.000140211578355194
10	13858522	13858922	401	*	6.18598375788629	5.36616174530417	6.70551375679707	-1.21024494245082	1.57967379659902e-05	0.000142148010264161
12	81291253	81291653	401	*	5.66647833424098	4.6447932953317	6.25859734867562	-1.40809580931096	1.58551505498256e-05	0.000142469528760307
7	12711793	12712193	401	*	5.48035531747083	6.10323683887562	4.36022454445155	1.49100892370519	1.60107657252356e-05	0.000143602218101205
2	91095386	91095786	401	*	5.19998703239873	5.87256601138843	3.8998238626519	1.63519045873818	1.6026931203462e-05	0.000143602218101205
